# created by LinkChecker at 2019-09-16 00:03:57-007
# Get the newest version at https://linkchecker.github.io/linkchecker/
# Write comments and bugs to https://github.com/linkchecker/linkchecker/issues
urlname;parentname;baseref;result;warningstring;infostring;valid;url;line;column;name;dltime;size;checktime;cached;level;modified
https://staydrysystems.com/app/uploads/2014/12/sealer-install-hang-150x150.jpg;https://staydrysystems.com/shop/shower-curtain-sealer/;;200 OK;;;True;https://staydrysystems.com/app/uploads/2014/12/sealer-install-hang-150x150.jpg;819;4317;;-1;7046;3.49957680702;0;2;
https://staydrysystems.com/app/uploads/2014/12/sealer-install-hang-150x150@2x.jpg;https://staydrysystems.com/shop/shower-curtain-sealer/;;200 OK;;;True;https://staydrysystems.com/app/uploads/2014/12/sealer-install-hang-150x150@2x.jpg;819;4317;;-1;13873;3.297549963;0;2;
https://staydrysystems.com/app/uploads/2014/12/sealer-install-hang-300x300@2x.jpg;https://staydrysystems.com/shop/shower-curtain-sealer/;;200 OK;;;True;https://staydrysystems.com/app/uploads/2014/12/sealer-install-hang-300x300@2x.jpg;819;4317;;-1;39390;3.41725897789;0;2;
https://staydrysystems.com/app/uploads/2014/12/sealer-install-cut.jpg;https://staydrysystems.com/shop/shower-curtain-sealer/;;200 OK;;;True;https://staydrysystems.com/app/uploads/2014/12/sealer-install-cut.jpg;819;4926;;-1;61552;3.60186195374;0;2;
https://staydrysystems.com/app/uploads/2014/12/sealer-install-cut-150x150.jpg;https://staydrysystems.com/shop/shower-curtain-sealer/;;200 OK;;;True;https://staydrysystems.com/app/uploads/2014/12/sealer-install-cut-150x150.jpg;819;5012;;-1;6822;3.50277304649;0;2;
https://staydrysystems.com/app/uploads/2014/12/sealer-install-cut-150x150@2x.jpg;https://staydrysystems.com/shop/shower-curtain-sealer/;;200 OK;;;True;https://staydrysystems.com/app/uploads/2014/12/sealer-install-cut-150x150@2x.jpg;819;5012;;-1;12819;3.84346389771;0;2;
https://staydrysystems.com/app/uploads/2014/12/sealer-install-cut-300x300@2x.jpg;https://staydrysystems.com/shop/shower-curtain-sealer/;;200 OK;;;True;https://staydrysystems.com/app/uploads/2014/12/sealer-install-cut-300x300@2x.jpg;819;5012;;-1;35424;3.73608708382;0;2;
https://staydrysystems.com/app/uploads/2014/11/photo_3_2-150x150.jpg;https://staydrysystems.com/shop/shower-curtain-sealer/;;200 OK;;;True;https://staydrysystems.com/app/uploads/2014/11/photo_3_2-150x150.jpg;916;230;;-1;3619;3.68052411079;0;2;
https://staydrysystems.com/app/uploads/2014/11/extra-long-shower-rings-230x296-1-150x150.jpg;https://staydrysystems.com/shop/shower-curtain-sealer/;;200 OK;;;True;https://staydrysystems.com/app/uploads/2014/11/extra-long-shower-rings-230x296-1-150x150.jpg;916;670;;-1;5505;3.54563999176;0;2;
https://staydrysystems.com/app/uploads/2014/07/sealer-mid-detail-220x220.jpg;https://staydrysystems.com/shop/shower-curtain-sealer/;;200 OK;;;True;https://staydrysystems.com/app/uploads/2014/07/sealer-mid-detail-220x220.jpg;957;74;sealer-mid-detail-220x220;-1;14074;3.59960889816;0;2;
https://staydrysystems.com/app/uploads/2014/12/sealer-lower-detail-220x220.jpg;https://staydrysystems.com/shop/shower-curtain-sealer/;;200 OK;;;True;https://staydrysystems.com/app/uploads/2014/12/sealer-lower-detail-220x220.jpg;973;74;sealer-lower-detail;-1;10698;3.30154109001;0;2;
http://staydrysystems.com/replacement-parts/;https://staydrysystems.com/shop/shower-curtain-sealer/;;404 Not Found;;Redirected to `https://staydrysystems.com/replacement-parts/'.;False;https://staydrysystems.com/replacement-parts/;1016;177;parts ordering page;-1;-1;3.81118488312;0;2;
http://staydrysystems.com/app/uploads/2014/12/sealer-install-instructions.pdf;https://staydrysystems.com/shop/shower-curtain-sealer/;;200 OK;;Redirected to `https://staydrysystems.com/app/uploads/2014/12/sealer-install-instructions.pdf'.;True;https://staydrysystems.com/app/uploads/2014/12/sealer-install-instructions.pdf;1048;4;sealer-install-instructions;-1;1128479;3.46171402931;0;2;
https://staydrysystems.com/app/plugins/akismet/_inc/form.js?ver=4.0.7;https://staydrysystems.com/shop/shower-curtain-sealer/;;200 OK;;;True;https://staydrysystems.com/app/plugins/akismet/_inc/form.js?ver=4.0.7;1382;1;;-1;-1;2.8783159256;0;2;
/shop/shower-curtain-sealer/?add-to-cart=66545;https://staydrysystems.com/shop/shower-curtain-sealer/;;200 OK;;Redirected to `https://staydrysystems.com/cart/'.;True;https://staydrysystems.com/cart/;1204;21;Add to cart;0.0902209281921;96396;3.30474615097;0;2;
https://staydrysystems.com/?p=998;https://staydrysystems.com/commercial-shower-curtains/;;200 OK;;Redirected to `https://staydrysystems.com/commercial-shower-curtains/'.;True;https://staydrysystems.com/commercial-shower-curtains/;0;0;Link: header shortlink;0.100261926651;68305;2.86871314049;0;2;
https://staydrysystems.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fstaydrysystems.com%2Fcommercial-shower-curtains%2F;https://staydrysystems.com/commercial-shower-curtains/;;200 OK;;;True;https://staydrysystems.com/wp-json/oembed/1.0/embed?url=https://staydrysystems.com/commercial-shower-curtains/;107;1;;-1;-1;2.71568918228;0;2;
https://staydrysystems.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fstaydrysystems.com%2Fcommercial-shower-curtains%2F&format=xml;https://staydrysystems.com/commercial-shower-curtains/;;200 OK;;;True;https://staydrysystems.com/wp-json/oembed/1.0/embed?url=https://staydrysystems.com/commercial-shower-curtains/&format=xml;108;1;;0.0165910720825;2407;3.02494192123;0;2;
https://staydrysystems.com/app/uploads/2011/05/commercial-curtains-institutional-bathroom-716x1024.jpg;https://staydrysystems.com/commercial-shower-curtains/;;200 OK;;;True;https://staydrysystems.com/app/uploads/2011/05/commercial-curtains-institutional-bathroom-716x1024.jpg;707;397;;-1;92273;3.25613594055;0;2;
https://staydrysystems.com/app/uploads/2011/05/commercial-curtains-institutional-bathroom-150x150.jpg;https://staydrysystems.com/commercial-shower-curtains/;;200 OK;;;True;https://staydrysystems.com/app/uploads/2011/05/commercial-curtains-institutional-bathroom-150x150.jpg;707;573;;-1;5577;3.34697580338;0;2;
https://staydrysystems.com/app/uploads/2011/05/commercial-curtains-institutional-bathroom-150x150@2x.jpg;https://staydrysystems.com/commercial-shower-curtains/;;200 OK;;;True;https://staydrysystems.com/app/uploads/2011/05/commercial-curtains-institutional-bathroom-150x150@2x.jpg;707;573;;-1;23664;3.70126414299;0;2;
https://staydrysystems.com/app/uploads/2014/11/fabric-curtian-accessible-shower-stall-no-lip-300x300-150x150.jpg;https://staydrysystems.com/commercial-shower-curtains/;;200 OK;;;True;https://staydrysystems.com/app/uploads/2014/11/fabric-curtian-accessible-shower-stall-no-lip-300x300-150x150.jpg;707;1207;;-1;6016;3.26489806175;0;2;
https://staydrysystems.com/app/uploads/2014/11/handicapped-shower-deluxe-shower-curtain-kit-300x3002.jpg;https://staydrysystems.com/commercial-shower-curtains/;;200 OK;;;True;https://staydrysystems.com/app/uploads/2014/11/handicapped-shower-deluxe-shower-curtain-kit-300x3002.jpg;707;1685;;-1;14576;3.33065199852;0;2;
https://staydrysystems.com/app/uploads/2014/11/patient-showering-private-light-540x405.jpg;https://staydrysystems.com/commercial-shower-curtains/;;200 OK;;;True;https://staydrysystems.com/app/uploads/2014/11/patient-showering-private-light-540x405.jpg;707;2341;;-1;41572;3.2692091465;0;2;
https://staydrysystems.com/app/uploads/2014/11/handicapped-shower-deluxe-shower-curtain-kit-300x3002-150x150.jpg;https://staydrysystems.com/commercial-shower-curtains/;;200 OK;;;True;https://staydrysystems.com/app/uploads/2014/11/handicapped-shower-deluxe-shower-curtain-kit-300x3002-150x150.jpg;707;1863;;-1;5021;3.48503398895;0;2;
https://staydrysystems.com/app/uploads/2014/11/patient-showering-private-light-540x405-150x150.jpg;https://staydrysystems.com/commercial-shower-curtains/;;200 OK;;;True;https://staydrysystems.com/app/uploads/2014/11/patient-showering-private-light-540x405-150x150.jpg;707;2505;;-1;5936;3.33233904839;0;2;
https://staydrysystems.com/app/uploads/2014/11/private-shower_0032-540x405-1-150x150.jpg;https://staydrysystems.com/commercial-shower-curtains/;;200 OK;;;True;https://staydrysystems.com/app/uploads/2014/11/private-shower_0032-540x405-1-150x150.jpg;707;2845;;-1;6256;3.05666399002;0;2;
https://staydrysystems.com/app/uploads/2014/11/private-shower_0032-540x405-1.jpg;https://staydrysystems.com/commercial-shower-curtains/;;200 OK;;;True;https://staydrysystems.com/app/uploads/2014/11/private-shower_0032-540x405-1.jpg;707;2691;;-1;39926;3.72813010216;0;2;
http://staydrysystems.com/app/uploads/2014/12/handicapped-shower-deluxe-shower-curtain-kit-225x300.jpg;https://staydrysystems.com/commercial-shower-curtains/;;200 OK;;Redirected to `https://staydrysystems.com/app/uploads/2014/12/handicapped-shower-deluxe-shower-curtain-kit-225x300.jpg'.;True;https://staydrysystems.com/app/uploads/2014/12/handicapped-shower-deluxe-shower-curtain-kit-225x300.jpg;730;4;handicapped-shower-deluxe-shower-curtain-kit;-1;13118;3.46519684792;0;2;
http://staydrysystems.com/free-sample/;https://staydrysystems.com/commercial-shower-curtains/;;404 Not Found;;Redirected to `https://staydrysystems.com/free-sample/'.;False;https://staydrysystems.com/free-sample/;786;1;Get your free sample;-1;-1;3.80630803108;0;2;
http://staydrysystems.com/app/uploads/2014/11/deluxe-mid-detail-2-220x220.jpg;https://staydrysystems.com/commercial-shower-curtains/;;200 OK;;Redirected to `https://staydrysystems.com/app/uploads/2014/11/deluxe-mid-detail-2-220x220.jpg'.;True;https://staydrysystems.com/app/uploads/2014/11/deluxe-mid-detail-2-220x220.jpg;791;4;deluxe-mid-detail-2-220x220;-1;14498;3.35034298897;0;2;
https://staydrysystems.com/app/uploads/2014/11/deluxe-mid-detail-2-220x220-150x150.jpg;https://staydrysystems.com/commercial-shower-curtains/;;200 OK;;;True;https://staydrysystems.com/app/uploads/2014/11/deluxe-mid-detail-2-220x220-150x150.jpg;791;4;deluxe-mid-detail-2-220x220;-1;7447;3.4981880188;0;2;
http://staydrysystems.com/app/uploads/2014/12/private-shower_0032-150x150.jpg;https://staydrysystems.com/commercial-shower-curtains/;;200 OK;;Redirected to `https://staydrysystems.com/app/uploads/2014/12/private-shower_0032-150x150.jpg'.;True;https://staydrysystems.com/app/uploads/2014/12/private-shower_0032-150x150.jpg;800;4;private-shower_0032;-1;6216;3.8016409874;0;2;
https://staydrysystems.com/app/uploads/2014/12/private-shower_0032-150x150.jpg;https://staydrysystems.com/commercial-shower-curtains/;;200 OK;;;True;https://staydrysystems.com/app/uploads/2014/12/private-shower_0032-150x150.jpg;800;4;private-shower_0032;-1;6216;3.51757287979;0;2;
https://staydrysystems.com/app/uploads/2014/12/private-shower_0032-150x150@2x.jpg;https://staydrysystems.com/commercial-shower-curtains/;;200 OK;;;True;https://staydrysystems.com/app/uploads/2014/12/private-shower_0032-150x150@2x.jpg;800;4;private-shower_0032;-1;12529;3.84681892395;0;2;
http://staydrysystems.com/app/uploads/2011/05/ultra-fresh-new-logo-150x96.png;https://staydrysystems.com/commercial-shower-curtains/;;200 OK;;Redirected to `https://staydrysystems.com/app/uploads/2011/05/ultra-fresh-new-logo-150x96.png'.;True;https://staydrysystems.com/app/uploads/2011/05/ultra-fresh-new-logo-150x96.png;808;4;ultra-fresh-new-logo;-1;16700;3.77752995491;0;2;
https://staydrysystems.com/app/plugins/js_composer/assets/lib/bower/flexslider/flexslider.min.css?ver=5.4.2;https://staydrysystems.com/commercial-shower-curtains/;;200 OK;;;True;https://staydrysystems.com/app/plugins/js_composer/assets/lib/bower/flexslider/flexslider.min.css?ver=5.4.2;936;2;;-1;-1;3.50824308395;0;2;
https://staydrysystems.com/app/plugins/js_composer/assets/lib/prettyphoto/css/prettyPhoto.min.css?ver=5.4.2;https://staydrysystems.com/commercial-shower-curtains/;;200 OK;;;True;https://staydrysystems.com/app/plugins/js_composer/assets/lib/prettyphoto/css/prettyPhoto.min.css?ver=5.4.2;937;1;;-1;-1;4.34945416451;0;2;
https://staydrysystems.com/app/plugins/js_composer/assets/lib/bower/flexslider/jquery.flexslider-min.js?ver=5.4.2;https://staydrysystems.com/commercial-shower-curtains/;;200 OK;;;True;https://staydrysystems.com/app/plugins/js_composer/assets/lib/bower/flexslider/jquery.flexslider-min.js?ver=5.4.2;965;1;;-1;-1;3.75474691391;0;2;
https://staydrysystems.com/app/plugins/js_composer/assets/lib/prettyphoto/js/jquery.prettyPhoto.min.js?ver=5.4.2;https://staydrysystems.com/commercial-shower-curtains/;;200 OK;;;True;https://staydrysystems.com/app/plugins/js_composer/assets/lib/prettyphoto/js/jquery.prettyPhoto.min.js?ver=5.4.2;966;1;;-1;-1;3.239757061;0;2;
https://staydrysystems.com/shop/extra-long-shower-rings/feed/;https://staydrysystems.com/shop/extra-long-shower-rings/;;200 OK;;;True;https://staydrysystems.com/shop/extra-long-shower-rings/feed/;60;1;;-1;-1;3.49974417686;0;2;
https://staydrysystems.com/?p=101337;https://staydrysystems.com/shop/extra-long-shower-rings/;;200 OK;;Redirected to `https://staydrysystems.com/shop/extra-long-shower-rings/'.;True;https://staydrysystems.com/shop/extra-long-shower-rings/;0;0;Link: header shortlink;0.180411100388;139848;3.82809305191;0;2;
https://staydrysystems.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fstaydrysystems.com%2Fshop%2Fextra-long-shower-rings%2F;https://staydrysystems.com/shop/extra-long-shower-rings/;;200 OK;;;True;https://staydrysystems.com/wp-json/oembed/1.0/embed?url=https://staydrysystems.com/shop/extra-long-shower-rings/;124;1;;-1;-1;3.08601808548;0;2;
https://staydrysystems.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fstaydrysystems.com%2Fshop%2Fextra-long-shower-rings%2F&format=xml;https://staydrysystems.com/shop/extra-long-shower-rings/;;200 OK;;;True;https://staydrysystems.com/wp-json/oembed/1.0/embed?url=https://staydrysystems.com/shop/extra-long-shower-rings/&format=xml;125;1;;0.000269889831543;2585;3.47655320168;0;2;
https://staydrysystems.com/app/uploads/2018/06/IMG_0743-e1528877958692.jpg;https://staydrysystems.com/shop/extra-long-shower-rings/;;200 OK;;;True;https://staydrysystems.com/app/uploads/2018/06/IMG_0743-e1528877958692.jpg;826;17;;-1;912880;3.24818706512;0;2;
https://staydrysystems.com/app/uploads/2018/06/IMG_0743-e1528877958692-211x300.jpg;https://staydrysystems.com/shop/extra-long-shower-rings/;;200 OK;;;True;https://staydrysystems.com/app/uploads/2018/06/IMG_0743-e1528877958692-211x300.jpg;826;125;;-1;10534;2.71505308151;0;2;
https://staydrysystems.com/app/uploads/2018/06/IMG_0743-e1528877958692-720x1024.jpg;https://staydrysystems.com/shop/extra-long-shower-rings/;;200 OK;;;True;https://staydrysystems.com/app/uploads/2018/06/IMG_0743-e1528877958692-720x1024.jpg;826;125;;-1;72445;1.98105382919;0;2;
https://staydrysystems.com/app/uploads/2018/06/IMG_0743-e1528877958692-500x711.jpg;https://staydrysystems.com/shop/extra-long-shower-rings/;;200 OK;;;True;https://staydrysystems.com/app/uploads/2018/06/IMG_0743-e1528877958692-500x711.jpg;826;125;;-1;39074;3.23252892494;0;2;
https://staydrysystems.com/app/uploads/2018/06/IMG_0743-e1528877958692-768x1092.jpg;https://staydrysystems.com/shop/extra-long-shower-rings/;;200 OK;;;True;https://staydrysystems.com/app/uploads/2018/06/IMG_0743-e1528877958692-768x1092.jpg;826;125;;-1;82453;2.51081395149;0;2;
https://staydrysystems.com/app/uploads/2018/06/IMG_0741-e1528878236901-225x300.jpg;https://staydrysystems.com/shop/extra-long-shower-rings/;;200 OK;;;True;https://staydrysystems.com/app/uploads/2018/06/IMG_0741-e1528878236901-225x300.jpg;832;142;;-1;9543;1.79917407036;0;2;
https://staydrysystems.com/app/uploads/2018/06/IMG_0741-e1528878236901.jpg;https://staydrysystems.com/shop/extra-long-shower-rings/;;200 OK;;;True;https://staydrysystems.com/app/uploads/2018/06/IMG_0741-e1528878236901.jpg;832;51;;-1;1268854;2.61357998848;0;2;
https://staydrysystems.com/app/uploads/2018/06/IMG_0741-e1528878236901-500x667.jpg;https://staydrysystems.com/shop/extra-long-shower-rings/;;200 OK;;;True;https://staydrysystems.com/app/uploads/2018/06/IMG_0741-e1528878236901-500x667.jpg;832;142;;-1;40501;2.0478079319;0;2;
https://staydrysystems.com/app/uploads/2018/06/IMG_0741-e1528878236901-768x1024.jpg;https://staydrysystems.com/shop/extra-long-shower-rings/;;200 OK;;;True;https://staydrysystems.com/app/uploads/2018/06/IMG_0741-e1528878236901-768x1024.jpg;832;142;;-1;85254;2.6196680069;0;2;
https://staydrysystems.com/app/uploads/2018/06/IMG_0742-e1528878272726.jpg;https://staydrysystems.com/shop/extra-long-shower-rings/;;200 OK;;;True;https://staydrysystems.com/app/uploads/2018/06/IMG_0742-e1528878272726.jpg;832;693;;-1;1107783;2.21706104279;0;2;
https://staydrysystems.com/app/uploads/2018/06/IMG_0742-e1528878272726-500x667.jpg;https://staydrysystems.com/shop/extra-long-shower-rings/;;200 OK;;;True;https://staydrysystems.com/app/uploads/2018/06/IMG_0742-e1528878272726-500x667.jpg;832;784;;-1;37776;2.66970801353;0;2;
https://staydrysystems.com/app/uploads/2018/06/IMG_0742-e1528878272726-225x300.jpg;https://staydrysystems.com/shop/extra-long-shower-rings/;;200 OK;;;True;https://staydrysystems.com/app/uploads/2018/06/IMG_0742-e1528878272726-225x300.jpg;832;784;;-1;11485;2.94924497604;0;2;
https://staydrysystems.com/app/uploads/2018/06/IMG_0742-e1528878272726-768x1024.jpg;https://staydrysystems.com/shop/extra-long-shower-rings/;;200 OK;;;True;https://staydrysystems.com/app/uploads/2018/06/IMG_0742-e1528878272726-768x1024.jpg;832;784;;-1;71570;3.25047183037;0;2;
https://staydrysystems.com/app/uploads/2018/06/IMG_1132.jpg;https://staydrysystems.com/shop/extra-long-shower-rings/;;200 OK;;;True;https://staydrysystems.com/app/uploads/2018/06/IMG_1132.jpg;832;1335;;-1;2075081;3.59349298477;0;2;
https://staydrysystems.com/app/uploads/2018/06/IMG_1132-500x375.jpg;https://staydrysystems.com/shop/extra-long-shower-rings/;;200 OK;;;True;https://staydrysystems.com/app/uploads/2018/06/IMG_1132-500x375.jpg;832;1411;;-1;19176;3.28002905846;0;2;
https://staydrysystems.com/app/uploads/2018/06/IMG_1132-300x225.jpg;https://staydrysystems.com/shop/extra-long-shower-rings/;;200 OK;;;True;https://staydrysystems.com/app/uploads/2018/06/IMG_1132-300x225.jpg;832;1411;;-1;9531;3.59731602669;0;2;
https://staydrysystems.com/app/uploads/2018/06/IMG_1132-1024x768.jpg;https://staydrysystems.com/shop/extra-long-shower-rings/;;200 OK;;;True;https://staydrysystems.com/app/uploads/2018/06/IMG_1132-1024x768.jpg;832;1411;;-1;65962;3.73338294029;0;2;
https://staydrysystems.com/app/uploads/2018/06/IMG_1132-500x375@2x.jpg;https://staydrysystems.com/shop/extra-long-shower-rings/;;200 OK;;;True;https://staydrysystems.com/app/uploads/2018/06/IMG_1132-500x375@2x.jpg;832;1411;;-1;102222;4.12867593765;0;2;
https://staydrysystems.com/app/uploads/2018/06/IMG_1132-300x225@2x.jpg;https://staydrysystems.com/shop/extra-long-shower-rings/;;200 OK;;;True;https://staydrysystems.com/app/uploads/2018/06/IMG_1132-300x225@2x.jpg;832;1411;;-1;37142;3.74613308907;0;2;
https://staydrysystems.com/app/uploads/2018/06/IMG_1132-1024x768@2x.jpg;https://staydrysystems.com/shop/extra-long-shower-rings/;;200 OK;;;True;https://staydrysystems.com/app/uploads/2018/06/IMG_1132-1024x768@2x.jpg;832;1411;;-1;507448;3.84461188316;0;2;
https://staydrysystems.com/app/uploads/2018/06/IMG_1144.jpg;https://staydrysystems.com/shop/extra-long-shower-rings/;;200 OK;;;True;https://staydrysystems.com/app/uploads/2018/06/IMG_1144.jpg;832;2137;;-1;1925912;3.50852394104;0;2;
https://staydrysystems.com/app/uploads/2018/06/IMG_1144-500x375.jpg;https://staydrysystems.com/shop/extra-long-shower-rings/;;200 OK;;;True;https://staydrysystems.com/app/uploads/2018/06/IMG_1144-500x375.jpg;832;2213;;-1;29840;3.77486395836;0;2;
https://staydrysystems.com/app/uploads/2018/06/IMG_1144-300x225.jpg;https://staydrysystems.com/shop/extra-long-shower-rings/;;200 OK;;;True;https://staydrysystems.com/app/uploads/2018/06/IMG_1144-300x225.jpg;832;2213;;-1;12746;3.85889697075;0;2;
https://staydrysystems.com/app/uploads/2018/06/IMG_1144-1024x768.jpg;https://staydrysystems.com/shop/extra-long-shower-rings/;;200 OK;;;True;https://staydrysystems.com/app/uploads/2018/06/IMG_1144-1024x768.jpg;832;2213;;-1;99993;3.5150680542;0;2;
https://staydrysystems.com/app/uploads/2018/06/IMG_1144-500x375@2x.jpg;https://staydrysystems.com/shop/extra-long-shower-rings/;;200 OK;;;True;https://staydrysystems.com/app/uploads/2018/06/IMG_1144-500x375@2x.jpg;832;2213;;-1;141215;3.58225011826;0;2;
https://staydrysystems.com/app/uploads/2018/06/IMG_1144-300x225@2x.jpg;https://staydrysystems.com/shop/extra-long-shower-rings/;;200 OK;;;True;https://staydrysystems.com/app/uploads/2018/06/IMG_1144-300x225@2x.jpg;832;2213;;-1;59041;3.37850213051;0;2;
https://staydrysystems.com/app/uploads/2018/06/IMG_1144-1024x768@2x.jpg;https://staydrysystems.com/shop/extra-long-shower-rings/;;200 OK;;;True;https://staydrysystems.com/app/uploads/2018/06/IMG_1144-1024x768@2x.jpg;832;2213;;-1;528749;3.54113292694;0;2;
https://staydrysystems.com/app/uploads/2018/06/IMG_1122-e1528878302149.jpg;https://staydrysystems.com/shop/extra-long-shower-rings/;;200 OK;;;True;https://staydrysystems.com/app/uploads/2018/06/IMG_1122-e1528878302149.jpg;832;2939;;-1;42808;3.26487493515;0;2;
https://staydrysystems.com/app/uploads/2018/06/IMG_1122-e1528878302149-225x300.jpg;https://staydrysystems.com/shop/extra-long-shower-rings/;;200 OK;;;True;https://staydrysystems.com/app/uploads/2018/06/IMG_1122-e1528878302149-225x300.jpg;832;3030;;-1;8699;3.06028985977;0;2;
https://staydrysystems.com/app/uploads/2018/06/IMG_1174-e1528878328412.jpg;https://staydrysystems.com/shop/extra-long-shower-rings/;;200 OK;;;True;https://staydrysystems.com/app/uploads/2018/06/IMG_1174-e1528878328412.jpg;832;3475;;-1;1451459;3.13450813293;0;2;
https://staydrysystems.com/app/uploads/2018/06/IMG_1174-e1528878328412-500x430.jpg;https://staydrysystems.com/shop/extra-long-shower-rings/;;200 OK;;;True;https://staydrysystems.com/app/uploads/2018/06/IMG_1174-e1528878328412-500x430.jpg;832;3566;;-1;37072;3.13290905952;0;2;
https://staydrysystems.com/app/uploads/2018/06/IMG_1174-e1528878328412-300x258.jpg;https://staydrysystems.com/shop/extra-long-shower-rings/;;200 OK;;;True;https://staydrysystems.com/app/uploads/2018/06/IMG_1174-e1528878328412-300x258.jpg;832;3566;;-1;16787;2.89909005165;0;2;
https://staydrysystems.com/app/uploads/2018/06/IMG_1174-e1528878328412-1024x880.jpg;https://staydrysystems.com/shop/extra-long-shower-rings/;;200 OK;;;True;https://staydrysystems.com/app/uploads/2018/06/IMG_1174-e1528878328412-1024x880.jpg;832;3566;;-1;143574;2.67058396339;0;2;
https://staydrysystems.com/app/uploads/2018/06/IMG_1174-e1528878328412-768x660.jpg;https://staydrysystems.com/shop/extra-long-shower-rings/;;200 OK;;;True;https://staydrysystems.com/app/uploads/2018/06/IMG_1174-e1528878328412-768x660.jpg;832;3566;;-1;81840;2.62105584145;0;2;
http://staydrysystems.com/app/uploads/2018/06/extra-long-rings-instructions.jpg;https://staydrysystems.com/shop/extra-long-shower-rings/;;200 OK;;Redirected to `https://staydrysystems.com/app/uploads/2018/06/extra-long-rings-instructions.jpg'.;True;https://staydrysystems.com/app/uploads/2018/06/extra-long-rings-instructions.jpg;1021;4;;-1;823283;2.73355197906;0;2;
http://staydrysystems.com/app/uploads/2018/06/extra-long-rings-instructions-232x300.jpg;https://staydrysystems.com/shop/extra-long-shower-rings/;;200 OK;;Redirected to `https://staydrysystems.com/app/uploads/2018/06/extra-long-rings-instructions-232x300.jpg'.;True;https://staydrysystems.com/app/uploads/2018/06/extra-long-rings-instructions-232x300.jpg;1021;94;;-1;24400;2.86407399178;0;2;
https://staydrysystems.com/app/uploads/2018/06/extra-long-rings-instructions-232x300.jpg;https://staydrysystems.com/shop/extra-long-shower-rings/;;200 OK;;;True;https://staydrysystems.com/app/uploads/2018/06/extra-long-rings-instructions-232x300.jpg;1021;94;;-1;24400;2.90406298637;0;2;
https://staydrysystems.com/app/uploads/2018/06/extra-long-rings-instructions-791x1024.jpg;https://staydrysystems.com/shop/extra-long-shower-rings/;;200 OK;;;True;https://staydrysystems.com/app/uploads/2018/06/extra-long-rings-instructions-791x1024.jpg;1021;94;;-1;166177;3.23465681076;0;2;
https://staydrysystems.com/app/uploads/2018/06/extra-long-rings-instructions-500x647.jpg;https://staydrysystems.com/shop/extra-long-shower-rings/;;200 OK;;;True;https://staydrysystems.com/app/uploads/2018/06/extra-long-rings-instructions-500x647.jpg;1021;94;;-1;83595;3.44791102409;0;2;
https://staydrysystems.com/app/uploads/2018/06/extra-long-rings-instructions.jpg;https://staydrysystems.com/shop/extra-long-shower-rings/;;200 OK;;;True;https://staydrysystems.com/app/uploads/2018/06/extra-long-rings-instructions.jpg;1021;94;;-1;823283;3.74684309959;0;2;
https://staydrysystems.com/app/uploads/2018/06/extra-long-rings-instructions-232x300@2x.jpg;https://staydrysystems.com/shop/extra-long-shower-rings/;;200 OK;;;True;https://staydrysystems.com/app/uploads/2018/06/extra-long-rings-instructions-232x300@2x.jpg;1021;94;;-1;97903;3.57772016525;0;2;
https://staydrysystems.com/app/uploads/2018/06/extra-long-rings-instructions-500x647@2x.jpg;https://staydrysystems.com/shop/extra-long-shower-rings/;;200 OK;;;True;https://staydrysystems.com/app/uploads/2018/06/extra-long-rings-instructions-500x647@2x.jpg;1021;94;;-1;297037;3.76384902;0;2;
https://staydrysystems.com/length-inches/3-0/;https://staydrysystems.com/shop/extra-long-shower-rings/;;200 OK;;;True;https://staydrysystems.com/length-inches/3-0/;1038;11;3.0;0.0991389751434;62425;4.08012199402;0;2;
https://staydrysystems.com/length-inches/3-5/;https://staydrysystems.com/shop/extra-long-shower-rings/;;200 OK;;;True;https://staydrysystems.com/length-inches/3-5/;1038;86;3.5;0.0980682373047;62425;4.28339982033;0;2;
https://staydrysystems.com/length-inches/4-0/;https://staydrysystems.com/shop/extra-long-shower-rings/;;200 OK;;;True;https://staydrysystems.com/length-inches/4-0/;1038;161;4.0;0.091343164444;66057;4.49931001663;0;2;
https://staydrysystems.com/length-inches/4-5/;https://staydrysystems.com/shop/extra-long-shower-rings/;;200 OK;;;True;https://staydrysystems.com/length-inches/4-5/;1038;236;4.5;0.130136966705;66057;4.35274887085;0;2;
https://staydrysystems.com/length-inches/5-0/;https://staydrysystems.com/shop/extra-long-shower-rings/;;200 OK;;;True;https://staydrysystems.com/length-inches/5-0/;1038;311;5.0;0.142930984497;66057;4.16960287094;0;2;
https://staydrysystems.com/length-inches/5-5/;https://staydrysystems.com/shop/extra-long-shower-rings/;;200 OK;;;True;https://staydrysystems.com/length-inches/5-5/;1038;386;5.5;0.0861608982086;66057;4.07955503464;0;2;
https://staydrysystems.com/length-inches/6-0/;https://staydrysystems.com/shop/extra-long-shower-rings/;;200 OK;;;True;https://staydrysystems.com/length-inches/6-0/;1038;461;6.0;0.089742898941;66057;4.16249513626;0;2;
